date,open,high,low,close,volume
2024-01-23,116.98,119.38,116.03,117.2,967922
2024-01-24,116.44,119.32,114.42,117.01,997553
2024-01-25,116.23,116.52,114.77,115.95,708925
2024-01-26,114.56,115.66,112.59,114.54,1482007
2024-01-29,118.03,118.69,117.95,118.4,1417598
2024-01-30,118.47,120.09,118.2,118.21,1369352
2024-01-31,122.43,123.82,120.86,122.05,870534
2024-02-01,123.65,125.29,122.38,123.39,741660
2024-02-02,119.76,119.78,118.47,119.54,1378440
2024-02-05,123.43,125.88,123.15,123.6,771783
2024-02-06,126.26,128.98,125.56,126.65,515808
2024-02-07,130.46,130.47,130.34,130.38,749388
2024-02-08,127.39,128.98,125.71,127.73,633364
2024-02-09,125.67,126.59,124.72,125.98,1263485
2024-02-12,123.34,123.51,122.53,122.76,1225728
2024-02-13,119.49,120.44,119.21,119.66,769002
2024-02-14,117.72,119.8,116.96,117.52,1104037
2024-02-15,120.37,121.88,120.27,120.86,677490
2024-02-16,117.85,117.98,117.1,117.43,994319
2024-02-19,115.6,117.53,113.12,115.19,534345
2024-02-20,116.7,118.31,114.08,116.35,1140314
2024-02-21,117.6,120.06,117.05,117.95,1047952
2024-02-22,116.18,116.75,115.85,116.33,990889
2024-02-23,118.21,120.4,116.01,118.75,870239
2024-02-26,119.15,120.88,116.4,118.72,521386
2024-02-27,120.81,122.42,119.97,121.3,1379166
2024-02-28,118.38,120.07,118.29,118.6,749541
2024-02-29,118.5,119.85,116.03,117.94,1032563
2024-03-01,116.31,118.94,114.67,116.66,1293422
2024-03-04,117.1,117.99,116.3,117.44,1345973
2024-03-05,120.06,120.44,119.29,119.57,1192080
2024-03-06,123.13,123.85,122.55,122.8,1455884
2024-03-07,119.21,120.49,118.44,119.39,1007844
2024-03-08,115.71,117.71,114.85,115.51,980595
2024-03-11,113.29,114.29,112.65,113.48,979564
2024-03-12,112.2,112.89,109.67,111.78,847104
2024-03-13,109.47,109.72,108.94,109.25,979937
2024-03-14,111.18,111.76,110.29,111.17,1216279
2024-03-15,108.11,109.88,106.06,108.26,1241341
2024-03-18,110.3,112.27,108.54,110.77,1092545
2024-03-19,111.85,113.62,110.66,111.41,1250798
2024-03-20,110.2,111.18,108.37,110.37,830431
2024-03-21,114.02,116.24,112.6,113.65,1386286
2024-03-22,111.69,113.41,110.36,111.54,1166858
2024-03-25,111.72,112.47,110.25,111.64,1031156
2024-03-26,111.62,113.84,111.27,111.36,836172
2024-03-27,109.41,109.82,108.06,109.78,1342693
2024-03-28,113.72,115.77,111.81,113.56,1276214
2024-03-29,115.93,116.47,114.73,116.09,803203
2024-04-01,114.01,115.77,112.26,113.79,1200546
2024-04-02,116.0,116.24,115.25,116.1,833818
2024-04-03,114.21,115.94,112.0,114.22,1124974
2024-04-04,117.27,118.28,116.87,117.34,987061
2024-04-05,117.75,118.89,115.71,117.99,1240584
2024-04-08,121.01,121.41,119.39,121.16,1403004
2024-04-09,118.22,120.86,115.91,118.49,732551
2024-04-10,114.91,117.53,113.31,115.35,846213
2024-04-11,117.65,118.79,115.7,117.52,1128932
2024-04-12,116.31,116.83,114.56,116.38,1408815
2024-04-15,116.43,118.57,115.55,116.21,544637
2024-04-16,117.22,117.73,116.9,117.57,666471
2024-04-17,117.6,119.52,114.91,117.06,1278145
2024-04-18,117.12,118.34,114.53,116.81,1323097
2024-04-19,115.79,117.32,114.59,115.35,802695
2024-04-22,119.04,119.44,117.63,118.96,970928
2024-04-23,118.52,118.81,116.16,118.76,760617
2024-04-24,122.26,122.49,121.57,122.17,704448
2024-04-25,121.76,122.26,120.68,121.24,685371
2024-04-26,123.44,126.02,121.94,123.73,1109599
2024-04-29,126.2,128.17,125.72,125.8,674373
2024-04-30,129.04,131.26,128.15,128.51,846238
2024-05-01,128.5,129.99,127.71,127.97,1097372
2024-05-02,131.29,133.23,130.13,131.64,650044
2024-05-03,129.68,130.59,128.76,129.58,1142901
2024-05-06,133.91,134.65,131.43,133.45,946561
2024-05-07,133.24,135.96,132.54,133.76,679306
2024-05-08,135.91,136.2,133.82,135.59,866145
2024-05-09,138.24,141.25,136.14,138.61,1394370
2024-05-10,133.03,133.93,130.89,133.58,812235
2024-05-13,132.31,134.89,131.25,131.82,1379957
2024-05-14,133.22,135.39,130.82,133.61,1005131
2024-05-15,130.4,131.02,130.21,130.84,1352405
2024-05-16,127.27,129.08,126.13,126.92,1028489
2024-05-17,124.17,126.49,123.0,123.66,1278374
2024-05-20,127.4,128.45,125.31,127.98,532171
2024-05-21,128.85,129.47,128.17,128.68,768560
2024-05-22,127.58,129.34,125.78,127.02,552993
2024-05-23,128.95,129.78,128.51,129.4,1428113
2024-05-24,127.77,127.8,127.25,127.44,881953
2024-05-27,125.29,126.92,124.33,125.0,572663
2024-05-28,128.83,129.03,127.56,128.78,1478498
2024-05-29,126.34,126.57,125.0,126.23,1265561
2024-05-30,129.93,130.8,128.39,129.52,819324
2024-05-31,129.15,132.14,126.92,129.67,1458185
2024-06-03,131.13,131.86,130.1,130.58,1009090
2024-06-04,129.13,131.78,126.93,129.71,1430876
2024-06-05,133.79,135.43,132.33,133.47,1007715
2024-06-06,135.32,135.67,133.79,135.53,876332
2024-06-07,137.97,139.58,137.64,138.16,1105972
2024-06-10,138.37,139.56,137.31,138.59,766557
2024-06-11,141.88,143.22,138.66,141.18,1108699
2024-06-12,138.73,141.83,136.69,139.14,1487288
2024-06-13,137.85,138.79,136.27,137.57,1187796
2024-06-14,137.05,138.27,135.55,137.18,507800
2024-06-17,141.46,144.28,140.0,141.65,645207
2024-06-18,144.3,145.69,142.21,143.98,1226408
2024-06-19,140.63,143.29,139.77,140.45,1182057
2024-06-20,139.89,142.45,137.47,139.58,1403066
2024-06-21,141.23,143.17,140.73,141.66,504316
2024-06-24,144.68,146.17,141.36,143.99,1250460
2024-06-25,148.0,149.46,147.61,148.59,1427165
2024-06-26,149.83,152.69,149.16,150.46,1319835
2024-06-27,147.75,149.72,145.57,147.13,876503
2024-06-28,148.37,149.65,145.91,148.29,1487879
2024-07-01,150.59,151.49,149.62,150.23,924114
2024-07-02,153.04,153.4,151.24,152.76,1099475
2024-07-03,150.25,153.06,147.53,150.85,1355030
2024-07-04,154.27,155.47,153.94,154.01,529590
2024-07-05,155.17,157.99,151.91,154.94,1499152
2024-07-08,158.87,159.07,156.36,158.9,1475567
2024-07-09,155.77,157.9,154.03,155.75,1363152
2024-07-10,153.45,155.53,152.67,153.64,791680
2024-07-11,157.76,160.9,156.94,157.46,612404
2024-07-12,159.71,159.82,158.1,159.59,1290357
2024-07-15,159.31,160.15,155.77,158.69,554608
2024-07-16,157.65,158.78,155.57,157.16,1301960
2024-07-17,156.0,156.67,154.47,155.27,986843
2024-07-18,152.85,154.64,151.86,152.13,599301
2024-07-19,150.42,151.69,149.18,151.07,1263164
2024-07-22,154.32,155.71,152.87,154.69,1274055
2024-07-23,154.57,154.66,152.14,154.36,711584
2024-07-24,154.22,154.62,152.85,154.15,750698
2024-07-25,154.05,157.49,151.38,154.74,904816
2024-07-26,158.45,161.61,157.0,158.95,783305
2024-07-29,160.46,160.89,158.29,160.72,753867
2024-07-30,164.69,165.61,162.52,165.41,532806
2024-07-31,169.28,169.49,168.14,168.5,1069930
2024-08-01,172.03,173.45,168.72,171.48,1159977
2024-08-02,175.14,176.32,172.23,175.1,839063
2024-08-05,179.92,180.49,176.0,179.29,798379
2024-08-06,178.7,182.34,178.58,178.99,1495970
2024-08-07,173.05,175.07,172.11,173.66,600505
2024-08-08,175.42,176.86,172.8,176.09,683875
2024-08-09,173.16,174.68,169.11,172.44,1134524
2024-08-12,174.02,176.08,173.27,174.75,971291
2024-08-13,173.95,174.12,172.28,173.78,710574
2024-08-14,168.4,169.36,166.52,168.9,1340145
2024-08-15,172.0,175.74,168.59,172.66,613979
2024-08-16,169.22,169.94,165.82,169.09,776017
2024-08-19,174.72,178.18,174.53,174.94,1157629
2024-08-20,171.54,173.8,169.1,171.4,1420616
2024-08-21,176.51,179.91,174.62,175.63,1075222
2024-08-22,181.39,181.86,180.52,181.14,1180304
2024-08-23,183.17,183.25,182.51,183.16,1468851
2024-08-26,189.31,191.91,186.99,188.42,1451894
2024-08-27,194.74,197.69,190.79,194.04,735476
2024-08-28,199.25,201.47,195.59,199.69,887796
2024-08-29,205.31,209.24,203.55,205.7,1066529
2024-08-30,207.77,210.98,207.48,207.86,718961
2024-09-02,209.73,211.47,205.61,209.91,1066137
2024-09-03,209.34,212.56,206.57,208.7,1458634
2024-09-04,208.83,212.36,205.66,207.99,1094024
2024-09-05,202.68,205.44,198.19,201.9,556774
2024-09-06,196.49,199.35,193.14,195.66,1034042
2024-09-09,200.01,200.98,198.76,199.68,551512
2024-09-10,201.11,202.01,198.58,200.97,1135829
2024-09-11,196.17,197.24,194.47,195.47,629460
2024-09-12,190.44,190.68,188.34,189.93,762967
2024-09-13,192.31,195.56,191.44,193.24,575439
2024-09-16,197.72,198.25,194.43,197.12,1285898
2024-09-17,198.08,200.77,197.27,198.17,561352
2024-09-18,201.75,203.21,199.43,202.52,1180982
2024-09-19,198.06,200.52,196.95,197.16,1117721
2024-09-20,196.38,199.56,196.03,196.12,1301308
2024-09-23,203.37,204.77,202.76,203.67,550708
2024-09-24,205.7,206.49,205.37,205.97,1003301
2024-09-25,205.62,208.16,201.39,205.28,1376423
2024-09-26,209.05,210.02,208.14,209.05,941985
2024-09-27,203.3,205.91,199.23,202.61,532344
2024-09-30,207.35,208.83,206.64,207.61,794887
2024-10-01,209.72,212.4,205.73,209.66,713121
2024-10-02,206.46,208.68,204.67,205.89,1499657
2024-10-03,209.15,212.05,205.17,208.72,1426065
2024-10-04,205.78,208.15,201.95,205.01,738418
2024-10-07,205.52,209.2,202.17,204.74,914199
2024-10-08,198.14,202.32,195.46,198.61,608911
2024-10-09,200.22,204.21,197.04,200.69,624363
2024-10-10,201.96,205.31,200.83,202.51,516189
2024-10-11,204.92,207.83,204.88,205.65,837714
2024-10-14,203.05,203.46,198.64,202.14,564716
2024-10-15,198.94,200.26,198.48,199.11,1087993
2024-10-16,193.48,194.51,191.86,194.32,1075753
2024-10-17,197.73,198.0,194.3,197.96,571787
2024-10-18,196.0,198.62,191.28,195.08,1251434
2024-10-21,199.0,201.66,198.2,198.61,568631
2024-10-22,198.9,201.11,195.68,199.79,1162075
2024-10-23,197.54,198.3,196.62,196.68,510819
2024-10-24,196.99,197.94,195.82,196.42,1241711
2024-10-25,200.8,202.08,198.27,201.15,1272873
2024-10-28,205.19,207.85,203.77,204.79,565680
2024-10-29,208.69,209.82,205.95,209.66,1307894
2024-10-30,211.92,214.08,211.06,212.72,815469
2024-10-31,218.15,218.18,216.99,217.43,791351
2024-11-01,218.96,222.17,217.59,219.26,547656
2024-11-04,222.01,223.83,217.29,220.96,1313201
2024-11-05,225.4,227.57,223.74,224.36,707052
2024-11-06,221.19,225.21,217.5,221.08,736725
2024-11-07,225.86,228.61,222.27,226.45,547484
2024-11-08,229.83,233.75,228.1,230.89,1011163
2024-11-11,229.3,232.21,226.07,229.98,1314420
2024-11-12,226.9,227.77,224.57,227.59,1066439
2024-11-13,230.55,232.23,227.78,231.6,801615
2024-11-14,236.19,237.75,231.14,235.72,703077
2024-11-15,230.88,234.59,226.93,231.19,1290344
2024-11-18,235.1,239.23,232.54,234.45,987815
2024-11-19,237.44,238.87,234.36,238.2,533585
2024-11-20,240.13,240.15,237.15,239.49,1078288
2024-11-21,242.85,245.23,242.77,243.52,1354626
2024-11-22,248.48,251.85,246.93,247.68,935449
2024-11-25,249.48,249.59,244.1,248.62,1499807
2024-11-26,247.57,250.01,246.49,247.57,863708
2024-11-27,247.17,249.04,245.57,247.72,1461377
2024-11-28,254.14,256.81,252.92,253.09,1376244
2024-11-29,250.71,252.53,246.36,251.29,1371152
2024-12-02,256.72,258.34,255.11,257.83,509308
2024-12-03,257.72,261.09,256.7,258.31,1324560
2024-12-04,257.55,262.25,257.23,257.8,1390553
2024-12-05,251.46,253.79,251.01,251.7,1472156
2024-12-06,255.78,258.16,253.54,255.24,1396957
2024-12-09,264.9,268.55,259.61,263.99,1018286
2024-12-10,267.91,268.37,263.97,267.38,1005236
2024-12-11,267.42,271.55,266.72,268.63,1187408
2024-12-12,266.93,268.2,266.48,268.15,1174702
2024-12-13,262.19,263.71,260.27,263.25,794031
2024-12-16,259.8,261.3,255.58,261.05,1163919
2024-12-17,253.61,259.32,250.55,254.83,974586
2024-12-18,247.52,249.71,245.33,248.62,1482177
2024-12-19,245.31,247.47,240.76,246.4,858139
2024-12-20,247.68,250.62,245.59,247.99,1266716
2024-12-23,251.83,255.18,251.16,252.5,605744
2024-12-24,258.87,261.52,255.11,258.46,974783
2024-12-25,265.92,271.79,262.74,266.65,1031357
2024-12-26,270.96,271.04,267.25,270.44,638456
2024-12-27,273.87,274.3,271.44,273.24,1117894
2024-12-30,270.11,275.57,266.53,270.31,1053479
2024-12-31,264.42,268.35,262.38,264.51,1158075
2025-01-01,257.67,258.8,255.69,258.46,1136652
2025-01-02,254.49,258.38,249.54,255.34,752720
2025-01-03,252.61,254.36,249.2,253.46,1476896
2025-01-06,247.63,248.26,243.55,247.44,863581
2025-01-07,243.15,248.81,240.32,244.3,1210824
2025-01-08,246.49,250.09,243.5,246.87,1002988
2025-01-09,245.94,248.06,244.91,246.25,1477331
2025-01-10,247.43,248.03,242.44,247.22,877681
2025-01-13,244.94,247.44,242.78,244.09,674702
2025-01-14,245.01,247.55,242.42,246.1,997628
2025-01-15,239.63,243.31,238.75,240.71,1052634
2025-01-16,246.09,247.04,242.21,245.61,1419625
2025-01-17,244.21,247.04,242.26,245.32,1017911
2025-01-20,253.09,256.59,249.79,252.16,1461020
2025-01-21,251.32,252.43,247.86,250.44,681415
2025-01-22,248.96,253.67,244.6,247.98,758579
2025-01-23,255.1,258.92,252.71,256.37,1200987
2025-01-24,253.3,255.11,251.6,252.33,607394
2025-01-27,249.63,253.39,243.73,248.49,659928
2025-01-28,250.11,251.74,247.55,250.74,1475515
2025-01-29,247.02,251.5,246.99,247.12,1058398
2025-01-30,253.53,256.84,250.74,253.8,1387922
2025-01-31,256.26,258.54,251.97,255.24,1423574
2025-02-03,260.09,261.35,257.23,260.8,1363341
2025-02-04,257.13,259.96,256.01,257.4,1414669
2025-02-05,261.47,264.35,259.55,260.35,951797
2025-02-06,264.94,265.91,259.73,264.13,539912
2025-02-07,267.9,270.97,262.55,266.69,1111293
2025-02-10,273.96,274.37,268.51,273.56,1467639
2025-02-11,279.2,284.42,274.82,278.02,1151846
2025-02-12,286.09,289.19,281.14,285.13,687167
2025-02-13,277.26,281.95,275.2,277.79,838333
2025-02-14,276.33,279.26,273.39,277.59,895065
2025-02-17,278.47,282.13,275.79,278.54,1196575
2025-02-18,278.88,281.35,277.85,280.2,774694
2025-02-19,283.59,286.91,280.75,284.53,1187586
2025-02-20,280.48,284.22,280.47,281.72,503768
2025-02-21,286.69,292.3,281.69,285.37,1271772
2025-02-24,289.14,294.82,287.49,288.41,601493
2025-02-25,296.36,301.68,291.78,296.78,1447920
2025-02-26,303.17,306.42,296.32,302.06,796079
2025-02-27,295.47,300.23,295.03,296.52,955166
2025-02-28,299.39,301.16,299.18,299.66,1498716
2025-03-03,307.18,310.15,300.4,305.77,1271801
2025-03-04,305.99,307.8,304.63,306.61,619399
2025-03-05,303.36,306.69,301.97,304.24,1171905
2025-03-06,299.35,299.64,297.98,298.42,898012
2025-03-07,287.59,290.5,282.38,288.82,1478562
2025-03-10,289.01,290.89,286.5,290.08,1144434
2025-03-11,292.41,297.05,288.79,291.72,951905
2025-03-12,297.51,299.37,292.52,298.0,586907
2025-03-13,288.76,293.35,286.47,289.1,830938
2025-03-14,281.46,286.45,277.95,282.53,857389
2025-03-17,280.36,283.66,273.65,279.15,1290064
2025-03-18,282.31,284.0,276.16,281.24,540486
2025-03-19,286.88,289.06,284.0,288.06,1309362
2025-03-20,282.29,284.93,276.84,283.5,900451
2025-03-21,285.87,291.37,280.88,285.94,689427
2025-03-24,290.7,291.55,285.13,290.59,1436863
2025-03-25,287.54,289.74,286.77,287.35,1086047
2025-03-26,283.92,284.55,278.99,284.16,715646
2025-03-27,283.73,284.86,278.07,283.03,900667
2025-03-28,285.61,290.14,282.66,286.49,1497721
2025-03-31,284.1,289.66,278.53,284.78,819045
2025-04-01,282.42,284.8,281.17,282.79,1480012
2025-04-02,278.95,284.35,273.79,279.62,801653
2025-04-03,285.42,285.9,282.16,284.09,618842
2025-04-04,283.6,285.4,282.84,283.76,1256722
2025-04-07,284.22,288.66,281.33,283.9,1086651
2025-04-08,286.93,293.58,283.19,288.02,872026
2025-04-09,281.54,286.09,277.72,280.95,533895
2025-04-10,282.2,285.35,279.17,280.87,1299934
2025-04-11,279.52,283.94,274.46,279.38,1121521
2025-04-14,278.67,279.26,277.79,279.1,1486996
2025-04-15,276.0,276.51,271.77,274.97,1257620
2025-04-16,272.8,277.95,272.49,272.56,884530
2025-04-17,273.35,277.48,269.65,274.07,804696
2025-04-18,276.41,277.37,273.14,276.27,536456
2025-04-21,286.13,288.9,281.1,284.76,830149
2025-04-22,293.79,296.89,288.13,294.62,603732
2025-04-23,292.17,296.05,289.57,291.08,613271
2025-04-24,294.04,299.0,288.58,294.88,1371056
2025-04-25,293.23,293.66,292.14,292.74,1456261
2025-04-28,301.53,303.12,296.63,302.08,1457167
2025-04-29,309.86,315.24,308.43,310.86,782992
2025-04-30,317.12,318.4,310.87,316.56,1082797
2025-05-01,324.73,328.61,317.61,323.42,1035819
2025-05-02,316.48,321.03,311.1,316.05,752596
2025-05-05,308.05,314.77,304.81,309.28,914284
2025-05-06,308.01,311.29,305.84,308.11,730275
2025-05-07,303.5,305.26,299.69,304.81,620267
2025-05-08,295.31,300.2,293.1,296.04,714240
2025-05-09,291.7,297.29,288.41,291.81,1056047
2025-05-12,292.79,294.83,287.07,292.87,857184
2025-05-13,296.76,298.33,294.58,297.58,1202667
2025-05-14,296.64,297.62,292.98,296.97,1018753
2025-05-15,295.73,298.34,292.08,294.73,881565
2025-05-16,300.09,302.07,296.51,298.85,836376
2025-05-19,300.59,305.04,296.71,299.12,1289888
2025-05-20,293.73,296.7,288.55,294.98,645492
2025-05-21,302.87,305.35,299.27,302.59,1158114
2025-05-22,310.2,315.18,305.39,311.04,861354
2025-05-23,303.46,306.95,300.5,302.53,1023750
2025-05-26,299.33,304.21,298.4,300.05,1369738
2025-05-27,308.36,309.03,304.82,308.01,557503
2025-05-28,306.36,311.22,302.57,307.84,1336650
2025-05-29,308.91,311.48,304.76,309.94,721442
2025-05-30,316.68,321.17,311.13,316.51,919261
2025-06-02,321.28,327.41,319.1,320.77,852169
2025-06-03,313.95,316.24,307.99,314.32,526212
2025-06-04,323.28,326.23,318.29,322.5,875559
2025-06-05,319.91,327.14,318.49,320.86,747001
2025-06-06,330.99,335.62,328.24,329.57,1068206
2025-06-09,331.38,332.88,328.16,330.16,763472
2025-06-10,330.14,334.24,328.1,329.53,1105685
2025-06-11,336.56,336.88,334.36,336.0,1455675
2025-06-12,331.69,335.56,327.02,331.2,1095150
2025-06-13,326.21,327.26,325.66,326.6,620928
2025-06-16,333.09,334.88,328.45,333.41,566266
2025-06-17,334.49,335.96,329.04,333.49,917996
2025-06-18,333.96,335.5,331.34,332.45,1233480
2025-06-19,328.5,330.37,326.06,327.31,601981
2025-06-20,322.2,325.66,319.1,322.64,807566
2025-06-23,327.92,328.54,322.83,326.78,1083608
2025-06-24,323.42,324.25,318.82,323.03,696531
2025-06-25,323.95,329.64,319.45,322.83,1111757
2025-06-26,332.13,336.47,329.63,331.22,576987
2025-06-27,325.24,325.3,322.8,324.19,782759
